src_tags	tgt_tags	distinct_tags
['prn', 'obj', 'p3', 'nt', 'sg']	['prn', 'enc']	['p3', 'nt', 'sg', 'enc', 'obj']
['prn', 'tn', 'mf', 'pl']	['prn', 'tn', 'm', 'pl']	['m', 'mf']
['prn', 'tn', 'mf', 'sg']	['prn', 'tn', 'nt']	['sg', 'mf', 'nt']
['prn', 'tn', 'mf', 'pl']	['prn', 'tn', 'GD', 'ND']	['ND', 'GD', 'mf', 'pl']
['rel', 'nn', 'mf', 'sp']	['rel', 'nn', 'f', 'pl']	['sp', 'f', 'mf', 'pl']
['rel', 'nn', 'mf', 'sp']	['rel', 'nn', 'mf', 'pl']	['sp', 'pl']
['prn', 'tn', 'm', 'sg']	['prn', 'tn']	['sg', 'm']
['v', 'iv']	['vblex', 'perf']	['v', 'vblex', 'perf', 'iv']
['v', 'tv']	['vblex', 'impf']	['v', 'impf', 'tv', 'vblex']
['v', 'iv']	['vblex', 'impf']	['v', 'impf', 'vblex', 'iv']
['v', 'tv']	['vblex', 'perf']	['v', 'perf', 'tv', 'vblex']
['v', 'tv']	['vblex']	['v', 'tv', 'vblex']
['n', 'pl']	['n', 'm', 'nn']	['nn', 'm', 'pl']
['n', 'pl']	['n', 'f', 'aa']	['f', 'aa', 'pl']
['n', 'pl']	['n', 'f', 'nn', 'pl']	['f', 'nn']
['n', 'pl']	['n', 'nt', 'nn', 'pl']	['nn', 'nt']
['n', 'pl']	['n', 'nt', 'aa', 'pl']	['aa', 'nt']
['n', 'pl']	['n', 'm', 'nn', 'pl']	['m', 'nn']
['prn', 'pers', 'p3', 'sg']	['prn', 'pers', 'p3', 'nt', 'sg']	['nt']
['prn', 'pers', 'p2', 'pl', 'frm']	['prn', 'pers', 'p2', 'mf', 'pl']	['frm', 'mf']
['prn', 'pers', 'p3', 'pl']	['prn', 'pers', 'p3', 'mfn', 'pl']	['mfn']
['prn', 'pers', 'p2', 'sg']	['prn', 'pers', 'p2', 'mf', 'sg', 'nom']	['nom', 'mf']
['prn', 'dem']	['prn', 'dem', 'nt']	['nt']
['prn', 'dem', 'loc']	['adv']	['prn', 'loc', 'dem', 'adv']
['prn', 'dem']	['prn', 'pers', 'p3', 'm', 'sg']	['p3', 'm', 'sg', 'pers', 'dem']
['prn', 'dem', 'pl']	['prn', 'pers', 'p3', 'mfn', 'pl']	['p3', 'pers', 'dem', 'mfn']
['prn', 'dem']	['prn', 'dem', 'nt', 'sg']	['sg', 'nt']
['prn', 'ind']	['prn', 'ind', 'nt']	['nt']
['prn', 'qnt', 'px3sp']	['prn', 'def']	['qnt', 'px3sp', 'def']
['prn', 'ref']	['det', 'ref', 'm', 'an']	['prn', 'an', 'det', 'm']
['prn', 'neg']	['prn', 'neg', 'nt', 'nn']	['nn', 'nt']
['prn', 'itg']	['prn', 'itg', 'm', 'aa']	['aa', 'm']
['prn', 'itg', 'gen']	['pos', 'itg', 'm', 'an']	['gen', 'pos', 'm', 'prn', 'an']
['prn', 'itg']	['prn', 'itg', 'nt', 'sg']	['sg', 'nt']
['prn', 'pers', 'p1', 'sg', 'gen']	['det', 'pos', 'mfn', 'an', 'pl', 'nom']	['p1', 'prn', 'sg', 'pers', 'nom', 'det', 'gen', 'mfn', 'pos', 'pl', 'an']
['prn', 'pers', 'p2', 'sg', 'gen']	['det', 'pos', 'm', 'an', 'sg', 'nom']	['prn', 'pers', 'nom', 'det', 'gen', 'pos', 'm', 'p2', 'an']
['prn', 'pers', 'p3', 'sg', 'gen']	['det', 'pos']	['det', 'gen', 'p3', 'pos', 'prn', 'sg', 'pers']
['prn', 'pers', 'p1', 'pl', 'gen']	['det', 'pos', 'm', 'sg', 'nom']	['p1', 'prn', 'sg', 'pers', 'nom', 'det', 'gen', 'm', 'pl', 'pos']
['prn', 'pers', 'p2', 'pl', 'gen']	['prn', 'pos']	['gen', 'pos', 'pl', 'p2', 'pers']
['prn', 'pers', 'p3', 'pl', 'gen']	['prn', 'pers']	['gen', 'p3', 'pl']
['prn', 'pers', 'p2', 'sg', 'gen']	['det', 'pos', 'm', 'nn', 'sg', 'nom']	['prn', 'pers', 'nom', 'nn', 'det', 'gen', 'pos', 'm', 'p2']
['prn', 'pers', 'p2', 'pl', 'gen']	['det', 'pos', 'm', 'sg', 'nom']	['prn', 'sg', 'pers', 'nom', 'det', 'gen', 'm', 'pl', 'pos', 'p2']
['prn', 'pers', 'p3', 'pl', 'gen']	['det', 'pos']	['det', 'gen', 'p3', 'pos', 'pl', 'prn', 'pers']
['prn', 'pers', 'p2', 'sp', 'frm', 'gen']	['det', 'pos', 'm', 'sg', 'nom']	['sp', 'prn', 'sg', 'pers', 'nom', 'det', 'gen', 'm', 'pos', 'p2', 'frm']
['prn', 'dem', 'gen']	['det', 'pos']	['det', 'gen', 'pos', 'prn', 'dem']
['prn', 'pers', 'p1', 'sg', 'px']	['det', 'pos', 'm', 'an', 'sg']	['p1', 'prn', 'pers', 'det', 'pos', 'px', 'm', 'an']
['prn', 'pers', 'p2', 'sg', 'px']	['det', 'pos', 'm', 'an', 'sg']	['prn', 'pers', 'det', 'pos', 'px', 'm', 'p2', 'an']
['prn', 'pers', 'p3', 'sg', 'px']	['det', 'pos']	['det', 'p3', 'pos', 'px', 'prn', 'sg', 'pers']
['prn', 'pers', 'p1', 'pl', 'px']	['det', 'pos', 'm', 'sg']	['p1', 'prn', 'sg', 'pers', 'det', 'pl', 'pos', 'px', 'm']
['prn', 'pers', 'p2', 'pl', 'px']	['det', 'pos', 'm', 'sg']	['prn', 'sg', 'pers', 'det', 'pl', 'pos', 'px', 'm', 'p2']
['prn', 'pers', 'p3', 'pl', 'px']	['det', 'pos']	['det', 'p3', 'px', 'pl', 'prn', 'pos', 'pers']
['prn', 'pers', 'p2', 'sp', 'frm', 'px']	['det', 'pos', 'm', 'sg']	['sp', 'prn', 'sg', 'pers', 'det', 'pos', 'px', 'm', 'p2', 'frm']
['det', 'dem']	['det', 'dem', 'm', 'an', 'sg', 'nom']	['sg', 'nom', 'an', 'm']
['det', 'dem']	['det', 'dem', 'f', 'an', 'sg', 'nom']	['sg', 'f', 'an', 'nom']
['det', 'qnt']	['det', 'ind', 'm', 'an', 'sg', 'nom']	['qnt', 'ind', 'm', 'sg', 'nom', 'an']
['det', 'qnt']	['det', 'ind', 'mfn', 'an', 'pl', 'nom']	['qnt', 'ind', 'mfn', 'pl', 'nom', 'an']
['det', 'ind']	['det', 'itg', 'm', 'an', 'sg', 'nom']	['itg', 'ind', 'm', 'sg', 'nom', 'an']
['det', 'itg']	['det', 'itg', 'm', 'an', 'sg', 'nom']	['sg', 'nom', 'an', 'm']
['det', 'itg']	['det', 'ind', 'm', 'an', 'sg', 'nom']	['itg', 'ind', 'm', 'sg', 'nom', 'an']
['det', 'ind']	['det', 'ind', 'm', 'sg', 'nom']	['sg', 'nom', 'm']
['det', 'ref']	['det', 'pos', 'm', 'an', 'sg', 'nom']	['pos', 'm', 'ref', 'sg', 'nom', 'an']
['det', 'qnt']	['det', 'qnt', 'mfn', 'sg']	['sg', 'mfn']
['num', 'ord']	['det', 'ord']	['det', 'num']
['num', 'ord']	['det', 'ord', 'm', 'an', 'sg', 'nom']	['det', 'num', 'm', 'sg', 'nom', 'an']
['num', 'ord']	['num', 'roman']	['roman', 'ord']
['np', 'org', 'attr']	['np', 'org']	['attr']
['np', 'top', 'nom']	['np', 'top', 'f', 'sg']	['sg', 'nom', 'f']
['np', 'top', 'nom']	['np', 'top', 'mfn', 'pl', 'nom']	['mfn', 'pl']
['n', 'px3sp', 'dat']	[]	['dat', 'px3sp', 'n']
['n', 'px3sp', 'abl']	[]	['abl', 'px3sp', 'n']
['n', 'px3sp', 'loc']	['pr']	['loc', 'px3sp', 'pr', 'n']
['n', 'loc']	[]	['loc', 'n']
['n', 'px3sp', 'loc']	[]	['loc', 'px3sp', 'n']
['n', 'px3sp', 'dat']	['pr']	['dat', 'px3sp', 'pr', 'n']
['post', 'Rnom']	['pr']	['Rnom', 'post', 'pr']
['post', 'Rabl']	['pr']	['pr', 'post', 'Rabl']
['post', 'Rnom']	[]	['Rnom', 'post']
['post', 'Rdat']	[]	['Rdat', 'post']
['np', 'ant', 'f']	['np', 'ant', 'f', 'sg']	['sg']
['np', 'cog', 'mf']	['np', 'cog', 'm']	['m', 'mf']
['np', 'top']	['adj', 'sint']	['adj', 'top', 'sint', 'np']
['np', 'top', 'nom']	['np', 'top', 'm', 'sg']	['sg', 'nom', 'm']
['prn', 'p3', 'mf', 'pl']	['prn', 'p3', 'f', 'pl']	['f', 'mf']
['prn', 'p2', 'mf', 'sg']	['prn', 'p2', 'f', 'sg']	['f', 'mf']
['prn', 'p2', 'mf', 'pl']	['prn', 'p2', 'f', 'pl']	['f', 'mf']
['prn', 'p3', 'mf', 'pl']	['prn', 'p3', 'GD', 'pl']	['mf', 'GD']
['prn', 'p1', 'mf']	['pr', 'prn', 'p1', 'mf']	['pr']
['prn', 'p2']	['pr', 'prn', 'p2']	['pr']
['prn', 'p3', 'm', 'sg']	['pr', 'prn', 'p3', 'm', 'sg']	['pr']
['prn', 'p3', 'f', 'sg']	['pr', 'prn', 'p3', 'f', 'sg']	['pr']
['prn', 'p3', 'mf', 'pl']	['pr', 'prn', 'p3', 'GD', 'pl']	['pr', 'mf', 'GD']
['rel', 'an', 'mf', 'sp']	['rel', 'an', 'f', 'pl']	['sp', 'f', 'mf', 'pl']
['prn', 'ind', 'mf', 'sg']	['prn', 'ind', 'm', 'sg']	['m', 'mf']
['prn', 'ind', 'mf', 'sp']	['prn', 'ind', 'mf', 'sg']	['sp', 'sg']
['prn', 'ref', 'mf', 'sg']	['prn', 'ref', 'mf', 'sg', 'px3sg_m']	['px3sg_m']
['det', 'def', 'mf', 'sp']	['det', 'def']	['sp', 'mf']
['det', 'qnt', 'mf', 'pl']	['det', 'qnt', 'mf', 'sp']	['sp', 'pl']
['det', 'ind', 'mf', 'sp']	['det', 'qnt', 'mf', 'sp']	['qnt', 'ind']
['det', 'ind', 'mf', 'pl']	['det', 'qnt', 'mf', 'sp']	['qnt', 'sp', 'ind', 'pl']
['n', 'm']	['n', 'f', 'nn']	['nn', 'f', 'm']
['n', 'm']	['n', 'm', 'aa']	['aa']
['n', 'f', 'sg']	['n', 'f', 'aa', 'sg']	['aa']
['n', 'm', 'pl']	['n', 'f', 'aa', 'pl']	['f', 'aa', 'm']
['n', 'm']	['n', 'm', 'nn']	['nn']
['n', 'f']	['n', 'f', 'nn']	['nn']
['n', 'f']	['n', 'm', 'nn']	['nn', 'f', 'm']
['n', 'f']	['n', 'f', 'aa']	['aa']
['n', 'mf', 'pl']	['n', 'm', 'aa', 'pl']	['m', 'aa', 'mf']
['n', 'm']	['n', 'm', 'm', 'nn']	['nn']
['n', 'f']	['n', 'm', 'aa']	['f', 'aa', 'm']
['n', 'm', 'sg']	['n', 'm', 'nn', 'sg']	['nn']
['n', 'm', 'pl']	['n', 'm', 'nn', 'sg']	['sg', 'nn', 'pl']
['n', 'm', 'sg']	['n', 'm', 'aa', 'sg']	['aa']
['n', 'm', 'pl']	['n', 'm', 'aa', 'pl']	['aa']
['n', 'f', 'sg']	['n', 'm', 'nn', 'sg']	['nn', 'f', 'm']
['n', 'f', 'pl']	['n', 'm', 'nn', 'sg']	['m', 'pl', 'sg', 'f', 'nn']
['n', 'mf', 'sg']	['n', 'm', 'nn', 'pl']	['m', 'pl', 'sg', 'nn', 'mf']
['n', 'mf', 'pl']	['n', 'm', 'nn', 'pl']	['m', 'nn', 'mf']
['n', 'mf']	['n', 'm', 'nn']	['m', 'nn', 'mf']
['n', 'acr', 'f']	['n', 'f', 'nn']	['acr', 'nn']
['n', 'f', 'sg']	['n', 'f', 'nn', 'sg']	['nn']
['n', 'f', 'du']	['n', 'f', 'nn', 'sg']	['sg', 'du', 'nn']
['n', 'f', 'pl']	['n', 'f', 'nn', 'sg']	['sg', 'nn', 'pl']
['n', 'f', 'sg']	['n', 'm', 'aa', 'pl']	['m', 'pl', 'sg', 'f', 'aa']
['n', 'f', 'pl']	['n', 'm', 'aa', 'pl']	['f', 'aa', 'm']
['n', 'f', 'sg']	['n', 'm', 'nn', 'pl']	['m', 'pl', 'sg', 'f', 'nn']
['n', 'm', 'pl']	['n', 'm', 'nn', 'pl']	['nn']
['n', 'm', 'sg']	['n', 'f', 'nn', 'pl']	['m', 'pl', 'sg', 'f', 'nn']
['n', 'GD']	['n', 'm', 'aa']	['aa', 'm', 'GD']
['n', 'mf']	['n', 'm', 'aa']	['m', 'aa', 'mf']
['n', 'GD']	['n', 'm', 'nn']	['nn', 'm', 'GD']
['n', 'm', 'pl']	['n', 'f', 'nn', 'pl']	['nn', 'f', 'm']
['n', 'f', 'pl']	['n', 'm', 'nn', 'du']	['m', 'pl', 'f', 'du', 'nn']
['n', 'm', 'sg']	['n', 'f', 'nn', 'sg']	['nn', 'f', 'm']
['n', 'm', 'pl']	['n', 'f', 'nn', 'du']	['m', 'pl', 'f', 'du', 'nn']
['n', 'mf', 'sg']	['n', 'm', 'nn', 'du']	['m', 'sg', 'nn', 'du', 'mf']
['n', 'f', 'pl']	['n', 'm', 'nn', 'pl']	['nn', 'f', 'm']
['n', 'f', 'pl']	['n', 'f', 'nn', 'pl']	['nn']
['n', 'm', 'sg']	['n', 'm', 'nn', 'pl']	['sg', 'nn', 'pl']
['n', 'm', 'sg']	['n', 'm', 'nn', 'du']	['sg', 'du', 'nn']
['n', 'm', 'pl']	['n', 'm', 'aa', 'du']	['aa', 'du', 'pl']
['np', 'al', 'f', 'pl']	['np', 'al', 'm', 'sg']	['sg', 'f', 'm', 'pl']
['np', 'al', 'm']	['np', 'al', 'f']	['f', 'm']
['np', 'al', 'm']	['np', 'org', 'f']	['f', 'al', 'm', 'org']
['vaux', 'iv']	['vaux', 'iv', 'actv']	['actv']
['vaux', 'iv', 'pprs', 'm', 'sg']	['vblex', 'tv', 'pasv', 'pres', 'p3', 'm', 'sg']	['vaux', 'pprs', 'p3', 'tv', 'iv', 'pasv', 'vblex', 'pres']
['vaux', 'iv', 'pprs', 'f', 'sg']	['vblex', 'tv', 'pasv', 'pres', 'p3', 'f', 'sg']	['vaux', 'pprs', 'p3', 'tv', 'iv', 'pasv', 'vblex', 'pres']
['vaux', 'iv', 'pprs', 'mf', 'pl']	['vblex', 'tv', 'pasv', 'pres', 'p3', 'm', 'pl']	['vaux', 'pprs', 'p3', 'tv', 'iv', 'pasv', 'vblex', 'pres', 'm', 'mf']
['vblex', 'iv']	['vblex', 'iv', 'actv']	['actv']
['vblex', 'tv']	['vblex', 'tv', 'actv']	['actv']
['vblex', 'iv']	['vblex', 'tv', 'pasv']	['pasv', 'tv', 'iv']
['vblex', 'tv']	['vblex', 'tv', 'pasv']	['pasv']
['vblex', 'tv']	['vblex', 'iv', 'actv']	['actv', 'tv', 'iv']
['vblex', 'iv']	['vblex', 'tv', 'actv']	['actv', 'tv', 'iv']
['vblex', 'tv']	['vblex', 'iv', 'pasv']	['pasv', 'tv', 'iv']
['adj', 'ind', 'fn', 'pl']	['adj', 'ind', 'mf', 'pl']	['fn', 'mf']
['adj', 'ind', 'mn', 'sg']	['adj', 'ind', 'm', 'sg']	['m', 'mn']
['adj', 'ind', 'fn', 'pl']	['det', 'ind', 'f', 'pl']	['adj', 'f', 'fn', 'det']
['adj', 'ind', 'f', 'sg']	['det', 'ind', 'f', 'sg']	['adj', 'det']
['adj', 'ind', 'mn', 'sg']	['det', 'ind', 'm', 'sg']	['adj', 'det', 'm', 'mn']
['adj', 'ind', 'm', 'pl']	['det', 'ind', 'm', 'pl']	['adj', 'det']
['adj', 'ind', 'fn', 'pl']	['adj', 'f', 'pl']	['f', 'fn', 'ind']
['adj', 'ind', 'f', 'sg']	['adj', 'f', 'sg']	['ind']
['adj', 'ind', 'mn', 'sg']	['adj', 'm', 'sg']	['ind', 'm', 'mn']
['adj', 'ind', 'm', 'pl']	['adj', 'm', 'pl']	['ind']
['adj', 'pos', 'mn', 'sg']	['det', 'pos', 'm', 'sg']	['adj', 'det', 'm', 'mn']
['adj', 'pos', 'f', 'sg']	['det', 'pos', 'f', 'sg']	['adj', 'det']
['adj', 'pos', 'm', 'pl']	['det', 'pos', 'm', 'pl']	['adj', 'det']
['adj', 'pos', 'fn', 'pl']	['det', 'pos', 'f', 'pl']	['adj', 'f', 'fn', 'det']
['predet', 'def', 'mn', 'sg']	['predet', 'm', 'sg']	['m', 'def', 'mn']
['predet', 'def', 'f', 'sg']	['predet', 'f', 'sg']	['def']
['predet', 'def', 'm', 'pl']	['predet', 'm', 'pl']	['def']
['predet', 'def', 'fn', 'pl']	['predet', 'f', 'pl']	['f', 'fn', 'def']
['det', 'dem', 'mn', 'sg']	['det', 'dem', 'm', 'sg']	['m', 'mn']
['det', 'dem', 'fn', 'pl']	['det', 'dem', 'f', 'pl']	['f', 'fn']
['det', 'ind', 'mn', 'sg']	['det', 'ind', 'm', 'sg']	['m', 'mn']
['det', 'ind', 'fn', 'pl']	['det', 'ind', 'f', 'pl']	['f', 'fn']
['det', 'def', 'mn', 'sg']	['det', 'def', 'm', 'sg']	['m', 'mn']
['det', 'def', 'fn', 'pl']	['det', 'def', 'f', 'pl']	['f', 'fn']
['det', 'ind', 'mn', 'sg']	['det', 'ind', 'mf', 'sg']	['mf', 'mn']
['det', 'ind', 'GD', 'pl']	['adj', 'mf', 'sp']	['det', 'adj', 'sp', 'ind', 'pl', 'mf', 'GD']
['det', 'ind', 'mn']	['det', 'ind', 'mf']	['mf', 'mn']
['n', 'acr', 'nt']	['n', 'acr', 'f']	['f', 'nt']
['n', 'acr', 'nt']	['n', 'acr', 'm']	['m', 'nt']
['n', 'nt', 'ND']	['n', 'acr', 'm', 'sp']	['sp', 'acr', 'm', 'nt', 'ND']
['n', 'nt', 'sg']	['n', 'acr', 'm', 'sp']	['sp', 'acr', 'm', 'nt', 'sg']
['n', 'nt', 'pl']	['n', 'acr', 'm', 'sp']	['sp', 'acr', 'pl', 'm', 'nt']
['n', 'acr', 'nt', 'sg']	['n', 'acr', 'm', 'sg']	['m', 'nt']
['n', 'acr', 'nt', 'pl']	['n', 'acr', 'm', 'sg']	['sg', 'nt', 'm', 'pl']
['n', 'nt', 'sg']	['n', 'm', 'sg']	['m', 'nt']
['n', 'nt', 'ND']	['n', 'm', 'sp']	['sp', 'nt', 'm', 'ND']
['n', 'nt', 'pl']	['n', 'm', 'sp']	['sp', 'nt', 'm', 'pl']
['n', 'nt', 'sg']	['n', 'm', 'sp']	['sg', 'sp', 'm', 'nt']
['n', 'nt', 'sg']	['n', 'f', 'sg']	['f', 'nt']
['np', 'al', 'nt', 'sg']	['np', 'al', 'm', 'sg']	['m', 'nt']
['n', 'nt', 'sg']	['n', 'm', 'pl']	['sg', 'pl', 'm', 'nt']
['n', 'nt', 'pl']	['n', 'f', 'pl']	['f', 'nt']
['n', 'nt', 'ND']	['n', 'f', 'sp']	['sp', 'f', 'nt', 'ND']
['n', 'nt', 'pl']	['n', 'f', 'sp']	['sp', 'f', 'nt', 'pl']
['n', 'nt', 'sg']	['n', 'f', 'sp']	['sg', 'sp', 'f', 'nt']
['n', 'nt', 'pl']	['n', 'm', 'pl']	['m', 'nt']
['n', 'nt', 'pl']	['n', 'm', 'sg']	['sg', 'nt', 'm', 'pl']
['n', 'f']	['n', 'acr', 'f']	['acr']
['np', 'top', 'nt', 'sg']	['np', 'top', 'm', 'sg']	['m', 'nt']
['np', 'top', 'nt']	['np', 'top', 'f']	['f', 'nt']
['np', 'top', 'nt', 'pl']	['np', 'top', 'm', 'pl']	['m', 'nt']
['np', 'top', 'nt', 'sg']	['np', 'top', 'f', 'sg']	['f', 'nt']
['np', 'al', 'nt', 'sg']	['np', 'al', 'mf', 'sp']	['sg', 'sp', 'mf', 'nt']
['adj', 'ord', 'mf', 'sg']	['adj', 'mf', 'sp']	['sg', 'sp', 'ord']
['num', 'mf', 'pl']	['num', 'f', 'sp']	['sp', 'f', 'mf', 'pl']
['num', 'm', 'pl']	['num', 'm', 'sp']	['sp', 'pl']
['num', 'fn', 'pl']	['num', 'f', 'sp']	['sp', 'f', 'fn', 'pl']
['num', 'GD', 'pl']	['num', 'mf', 'sp']	['sp', 'GD', 'mf', 'pl']
['num', 'fn', 'pl']	['num', 'mf', 'sp']	['sp', 'fn', 'mf', 'pl']
['num', 'mn', 'sg']	['num', 'mf', 'sp']	['sg', 'sp', 'mf', 'mn']
['num', 'f', 'sg']	['num', 'mf', 'sp']	['sg', 'f', 'mf', 'sp']
['num', 'GD', 'sg']	['num', 'mf', 'sp']	['sg', 'sp', 'mf', 'GD']
['prn', 'tn', 'p3', 'mf', 'sp']	['prn', 'tn', 'p3', 'mf', 'ND']	['sp', 'ND']
['prn', 'tn', 'GD', 'ND']	['prn', 'tn', 'mf', 'sg']	['sg', 'GD', 'mf', 'ND']
['prn', 'enc', 'p1', 'mf', 'sg', 'nom']	['prn', 'enc', 'p1', 'mf', 'sg']	['nom']
['prn', 'enc', 'p1', 'mf', 'sg', 'dg']	['prn', 'enc', 'p1', 'mf', 'sg']	['dg']
['prn', 'enc', 'p2', 'mf', 'sg', 'nom']	['prn', 'enc', 'p2', 'mf', 'sg']	['nom']
['prn', 'enc', 'p2', 'mf', 'sg', 'dg']	['prn', 'enc', 'p2', 'mf', 'sg']	['dg']
['prn', 'enc', 'p3', 'mn', 'sg', 'nom']	['prn', 'enc', 'p3', 'nt']	['sg', 'nom', 'nt', 'mn']
['prn', 'enc', 'p3', 'f', 'sg', 'nom']	['prn', 'enc', 'p3', 'f', 'sg']	['nom']
['prn', 'enc', 'p3', 'm', 'pl', 'nom']	['prn', 'enc', 'p3', 'm', 'pl']	['nom']
['prn', 'enc', 'p3', 'fn', 'pl', 'nom']	['prn', 'enc', 'p3', 'f', 'pl']	['f', 'nom', 'fn']
['prn', 'enc', 'p3', 'mfn', 'sg', 'dg']	['prn', 'enc', 'p3', 'mf', 'sg']	['dg', 'mfn', 'mf']
['prn', 'enc', 'p3', 'mfn', 'pl', 'dg']	['prn', 'enc', 'p3', 'mf', 'pl']	['dg', 'mfn', 'mf']
['prn', 'enc', 'p1', 'mf', 'pl', 'nom']	['prn', 'enc', 'p1', 'mf', 'pl']	['nom']
['prn', 'enc', 'p1', 'mf', 'pl', 'dg']	['prn', 'enc', 'p1', 'mf', 'pl']	['dg']
['prn', 'enc', 'p2', 'mf', 'pl', 'nom']	['prn', 'enc', 'p2', 'mf', 'pl']	['nom']
['prn', 'enc', 'p2', 'mf', 'pl', 'dg']	['prn', 'enc', 'p2', 'mf', 'pl']	['dg']
['prn', 'enc', 'ref', 'p3', 'mfn', 'sp', 'nom']	['prn', 'enc', 'ref', 'p3', 'mf', 'sp']	['nom', 'mfn', 'mf']
['prn', 'enc', 'ref', 'p3', 'mfn', 'sp', 'dg']	['prn', 'enc', 'ref', 'p3', 'mf', 'sp']	['dg', 'mfn', 'mf']
['prn', 'pro', 'p1', 'mf', 'sg', 'nom']	['prn', 'pro', 'p1', 'mf', 'sg']	['nom']
['prn', 'pro', 'p1', 'mf', 'sg', 'dg']	['prn', 'pro', 'p1', 'mf', 'sg']	['dg']
['prn', 'pro', 'p2', 'mf', 'sg', 'nom']	['prn', 'pro', 'p2', 'mf', 'sg']	['nom']
['prn', 'pro', 'p2', 'mf', 'sg', 'dg']	['prn', 'pro', 'p2', 'mf', 'sg']	['dg']
['prn', 'pro', 'p3', 'mn', 'sg', 'nom']	['prn', 'pro', 'p3', 'nt']	['sg', 'nom', 'nt', 'mn']
['prn', 'pro', 'p3', 'f', 'sg', 'nom']	['prn', 'pro', 'p3', 'f', 'sg']	['nom']
['prn', 'pro', 'p3', 'm', 'pl', 'nom']	['prn', 'pro', 'p3', 'm', 'pl']	['nom']
['prn', 'pro', 'p3', 'fn', 'pl', 'nom']	['prn', 'pro', 'p3', 'f', 'pl']	['f', 'nom', 'fn']
['prn', 'pro', 'p3', 'mfn', 'sg', 'dg']	['prn', 'pro', 'p3', 'mf', 'sg']	['dg', 'mfn', 'mf']
['prn', 'pro', 'p3', 'mfn', 'pl', 'dg']	['prn', 'pro', 'p3', 'mf', 'pl']	['dg', 'mfn', 'mf']
['prn', 'pro', 'p1', 'mf', 'pl', 'nom']	['prn', 'pro', 'p1', 'mf', 'pl']	['nom']
['prn', 'pro', 'p1', 'mf', 'pl', 'dg']	['prn', 'pro', 'p1', 'mf', 'pl']	['dg']
['prn', 'pro', 'p2', 'mf', 'pl', 'nom']	['prn', 'pro', 'p2', 'mf', 'pl']	['nom']
['prn', 'pro', 'p2', 'mf', 'pl', 'dg']	['prn', 'pro', 'p2', 'mf', 'pl']	['dg']
['prn', 'pro', 'ref', 'p3', 'mfn', 'sp', 'nom']	['prn', 'pro', 'ref', 'p3', 'mf', 'sp']	['nom', 'mfn', 'mf']
['prn', 'pro', 'ref', 'p3', 'mfn', 'sp', 'dg']	['prn', 'pro', 'ref', 'p3', 'mf', 'sp']	['dg', 'mfn', 'mf']
['rel', 'an', 'mfn', 'sp', 'nom']	['rel', 'an', 'mf', 'sp']	['nom', 'mfn', 'mf']
['rel', 'an', 'nt']	['rel', 'rel', 'an', 'm', 'sg']	['sg', 'm', 'nt']
['rel', 'an', 'mn', 'sg', 'nom']	['rel', 'an', 'm', 'sg']	['nom', 'm', 'mn']
['rel', 'an', 'f', 'sg', 'nom']	['rel', 'an', 'f', 'sg']	['nom']
['rel', 'an', 'm', 'pl', 'nom']	['rel', 'an', 'm', 'pl']	['nom']
['rel', 'an', 'fn', 'pl', 'nom']	['rel', 'an', 'f', 'pl']	['f', 'nom', 'fn']
['rel', 'an', 'mn', 'sg', 'dg']	['rel', 'nn', 'm', 'sg']	['dg', 'm', 'mn', 'an', 'nn']
['rel', 'an', 'f', 'sg', 'dg']	['rel', 'nn', 'f', 'sg']	['dg', 'an', 'nn']
['rel', 'an', 'm', 'pl', 'dg']	['rel', 'nn', 'm', 'pl']	['dg', 'an', 'nn']
['rel', 'an', 'fn', 'pl', 'dg']	['rel', 'nn', 'f', 'pl']	['dg', 'an', 'f', 'fn', 'nn']
['rel', 'aa', 'mn', 'sg', 'dg']	['rel', 'an', 'm', 'sg']	['dg', 'an', 'mn', 'm', 'aa']
['rel', 'aa', 'f', 'sg', 'dg']	['rel', 'an', 'f', 'sg']	['dg', 'aa', 'an']
['rel', 'aa', 'm', 'pl', 'dg']	['rel', 'an', 'm', 'pl']	['dg', 'aa', 'an']
['rel', 'aa', 'fn', 'pl', 'dg']	['rel', 'an', 'f', 'pl']	['dg', 'an', 'aa', 'f', 'fn']
['rel', 'nn', 'mn', 'sg', 'dg']	['rel', 'an', 'm', 'sg']	['dg', 'm', 'mn', 'an', 'nn']
['rel', 'nn', 'f', 'sg', 'dg']	['rel', 'an', 'f', 'sg']	['dg', 'an', 'nn']
['rel', 'nn', 'm', 'pl', 'dg']	['rel', 'an', 'm', 'pl']	['dg', 'an', 'nn']
['rel', 'nn', 'fn', 'pl', 'dg']	['rel', 'an', 'f', 'pl']	['dg', 'an', 'f', 'fn', 'nn']
['rel', 'an', 'mfn', 'sp']	['rel', 'an', 'mf', 'sp']	['mfn', 'mf']
['det', 'ind', 'mf', 'sp']	['det', 'ind', 'm', 'sg']	['sp', 'm', 'sg', 'mf']
['det', 'def', 'f']	['det', 'def', 'GD']	['f', 'GD']
['det', 'def', 'm']	['det', 'def', 'GD']	['m', 'GD']
['adj', 'ind', 'GD', 'ND']	['adj', 'ind', 'mf', 'sp']	['sp', 'GD', 'mf', 'ND']
['prn', 'tn', 'p1', 'mf']	['prn', 'tn', 'p1', 'GD']	['mf', 'GD']
['prn', 'pro', 'adv']	[]	['prn', 'pro', 'adv']
